"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Europe & Central Asia","ECS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4285501011479.16","4112847761046.26","3931381123811.28","3915801826011.71","3964961651196.83","3970217931824.25","4056729649304.8","4119589230449.93","4214415333840.98","4411489694643.65","4473581112464.7","4516889348552","4598619643456.57","4777054388457.56","4873630167986.93","5079239677565.65","5259715741811.3","5218593054237.04","4705706436697.35","4955838249571.75","5103052387679.24","5039684515116.64","5023465880481.55","5117294645712.17","5234165717015.51","5363599052455.26","5558985686602.92","5659428278700.76","5675818054103.45","",
"Ecuador","ECU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","2637391323.39227","2848974259.86298","2864357385.04579","3012949674.20383","3453204240.46869","3817330920.69535","3735382319.7557","4059641607.28165","4104808225.12509","4357221032.10708","4717165715.68255","5508120432.87847","6075525365.39269","7875713205.4097","8461751355.03541","9274859383.8351","10041607818.244","9738966066.91545","10508523566.7727","10614316676.9189","10373450581.031","10452797917.2641","10424624643.2089","10739623027.7996","11079285858.2585","11588116017.8415","12031465159.3604","11109570938.6467","12556806715.2283","12511364698.8115","12788689810.3777","13083342499.4553","13341587497.1341","13850442692.9511","14848355682.5952","14797070209.1763","14557748848.9227","14812630228.5713","14880597344.666","13934475560.3664","15461173839.8572","16413677360.1886","17160888769.4407","17629165237.2841","20311153021.1681","21210155361.3767","22186925251.4566","22002251730.8404","23467191880.2542","23426268904.064","24152535000","26317458206.9573","28036324603.695","29262569298.7037","30328331734.143","30178891705.5536","29723601532.256","29732002440.5553","29432968410.5378","29448753756.0384","",
"Egypt, Arab Rep.","EGY","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","3260755936.51897","3564322195.3336","4172487251.25812","4501866967.45495","5050144802.25278","5212253314.61297","5347515831.29567","5319637297.3229","5054274955.43394","5740912921.80034","6103328718.28362","6578566037.55505","6788596013.86228","6935439005.77199","7470303479.33402","8711401699.96582","9840789089.38513","11058692538.5014","12529222114.1984","13747125563.3148","15691038028.8268","18030139867.926","18445796491.2904","20345874831.5078","22787270454.2619","25422774799.5419","26155466878.9351","26822544742.2633","28330309046.2632","30068956033.2992","31693165521.2767","33373589910.2006","33875508795.049","34629882946.493","36517756609.7365","38348257520.4826","40231479332.7988","42082913550.7675","44917547873.1015","47919727972.4865","51467004867.0046","51616441661.8307","52573892108.9089","53981567651.0107","55665816895.4666","62406203969.0822","66540909052.9318","71193239539.4296","75045921216.624","78362250453.7205","78694194281.7505","79545386115.0015","80277803066.7819","81966627476.8714","83331582798.6554","83906804454.0075","85688480721.4232","91191325494.6661","96443703982.6742","",
"Euro area","EMU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2439472559215.02","2436139271782.62","2340319836570.24","2405633191911.28","2441222492587.6","2437196816642.79","2485969272432.29","2541330424816.87","2600035748180.42","2718502282153.67","2756333364986.97","2758613074614.65","2774577600702.14","2844358148008.71","2880500712285.2","2984316274940.84","3077509602584.16","3019567222196.84","2685186792386.74","2823318268429.18","2867488971285.09","2803552919879.05","2764319961265.92","2807677120430.84","2881703996688.12","2961662121156.92","3058125131796.25","3110840591625.44","3108119822611","",
"Eritrea","ERI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263911178724.841","268274907318.598","279261345274.18","292331257546.159","308102905498.368","324100584486.818","339257959858.187","344488583955.641","352327872130.167","355990904511.581","365086659328.734","374666386482.306","379486165931.535","375605080079.866","339252641480.864","329036038642.829","313265720284.95","292715510307.766","275974588088.388","277782836378.306","287797340878.056","299439268838.733","309760909628.903","314389227494.494","321845592501.744","",
"Estonia","EST","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2389289757.35322","2436294957.2613","2764852950.54288","2949950424.61131","2772151648.25013","3328373236.02323","3623686815.1926","3887894383.28356","4233986319.82199","4395206763.05103","4936270811.61327","5400131178.30116","5792272704.62296","5624256010.26796","4295505975.39789","4766810484.85603","5493432383.18201","5643752860.86275","5747800172.0517","5903419177.31701","5917955269.44049","6283319277.83997","6759280433.36495","7306204355.33346","6982735737.2318","",
"Ethiopia","ETH","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","735160635.966446","800727272.439328","862042415.010754","902257878.760161","975711008.786325","1018578422.25452","1080267807.11207","1035862035.60197","1020516744.64365","970828215.116048","791892109.469551","634605373.769643","805300312.774324","863358017.85787","933517007.619138","974046507.839502","1009873038.70241","1062450973.24943","1120713060.81665","1180656732.06776","1241037651.10991","1344364887.81745","1431420367.3982","1598112210.46466","1748832871.50041","1926585546.05122","2110059201.62313","2323815113.6655","2548604910.29073","2824291474.67225","3248242036.43462","3886126118.91753","4822788056.42744","5644703697.49401","6764962491.03901","8384768512.62436","10109694896.6835","11397664924.8506","12828723463.1131","",
"European Union","EUU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2757187844192.33","2750113273636.42","2641066614449.54","2723578572884.14","2779610234270.46","2784025045306.3","2840499824494.91","2903763635646.22","2972344188997.83","3105349991830.02","3148767995333.35","3159253600401.55","3186148605163.44","3280736049966.03","3333381571777.72","3472264214820.7","3589948813077.21","3545062280913.25","3172166663323.96","3333931920267.15","3400710749674.51","3323083120371.43","3277288419390.53","3337446875472.65","3435414268892.51","3526861203889.9","3648842211843.22","3721182695301.51","3731154918169.98","",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","291808433418.801","275960029189.787","249842812424.8","270440451085.292","272490283844.101","281931603979.075","299207216405.409","312762348286.774","293224684280.228","355213302826.234","324534706056.885","342247782340.056","338935339575.601","333755561075.691","344995556432.326","357918784648.145","377230275919.906","403486005655.647","399244719782.492","418251021023.227","431648185081.662","402335665696.436","369213126052.893","420992240157.649","439227175306.291","457500817103.42","473967639788.65","492200639921.049","493906897143.341","509075741556.553","531465073422.61","559284135965.914","571362738683.176","582268056434.433","","","","","","",
"Finland","FIN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","27970596241.1827","27084359018.8651","27279689258.7039","27776613022.9048","29248151706.4042","31320673992.3874","31625934274.182","32240088888.745","33364221989.9569","33605280704.5487","34712454901.2165","35402924586.2281","36838374720.8576","38892824871.3483","41892128275.0129","41677719267.5619","37338662404.9099","36262983316.6812","35830531250.8055","37366523462.3752","37717815056.504","40044819030.0256","43829077444.0192","47386813347.316","49933071729.587","54726384963.9572","55322369323.6515","56878954490.7391","58768660997.0867","61675901776.0831","63998060348.3064","69559369688.4616","75347201539.3135","73432056676.1496","60278003501.5157","65181549615.4229","65251807934.2486","60250142444.0503","59935191359.659","59351320503.2106","59677173740.5231","61983584758.5269","66358982130.9164","65680625949.1506","66889553573.0832","",
"Fiji","FJI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","139516375.964312","157091979.479461","177755689.512342","195171523.618981","175862624.961848","192899883.056634","192899883.056634","207476258.705958","227163779.497751","217509307.10778","207097636.571297","213533936.123675","237386162.028308","237196827.899574","275057473.190135","278843556.168314","296448724.403688","279032844.17424","258588125.235935","264077892.513065","245904768.014297","274300228.920814","233032168.909542","217887929.242441","280392037.216792","288943759.379257","284356721.295275","313286299.418877","330641223.087177","343657466.835618","349567064.987608","375454394.009749","386846519.230651","391512397.28638","423083060.013935","400056470.80317","429142712.373373","438838139.829365","442534458.820387","486890939.477007","454593138.04925","457608419.823054","434034446.897953","495172275.338559","500336620.579334","533025387.061461","480841667.43256","470068409.442582","490858134.112012","561469186.10728","600170924.162606","643635068.287777","670724924.70222","707521180.367066","704353740.835754","",
"France","FRA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","132652813597.806","143182053367.462","152689723221.291","163917523305.002","179946641301.967","191806402107.037","203093490482.639","213075203195.788","220019256018.241","235668035623.518","257169164176.775","276987934171.721","283735684069.324","301429671455.115","318547924468.003","311397572534.179","320998029397.425","331243234178.163","335339663100.711","338660157606.556","340674462548.118","336826097014.518","336589124061.962","336876540099.584","333445781885.616","335552024600.886","340202205088.893","344233452175.334","362382281941.973","376718706037.777","391924485368.786","394715574451.809","400061095102.69","383511592825.546","386478967396.552","398277125479.559","396968288930.952","400933272157.673","416852031693.035","432703567607.618","455574556273.819","466619473093.013","468725827067.208","474122312864.266","485236353264.349","491608259508.586","501039025726.081","514285524378.542","499132267818.663","469393936913.767","471593113842.57","478082685570.026","473416842026.06","476568727909.769","474525147199.341","475205209433.306","474928479143.017","481436395144.27","484765416240.722","488482139235.78","",
"Faroe Islands","FRO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329172667.62682","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21998417.8635747","19935837.4296268","16612771.8090716","19182311.7626699","19324302.2584326","20590132.4227855","21215611.0141855","18624226.3689314","17774491.1025543","17080341.1666405","16665989.1961905","13188500.1968557","12171676.2783453","13434136.7828151","18201973.1270314","21485300","24048449.2193373","23738208.1197575","18978040.6566544","13546148.9251353","12706174.0529023","13518843.0605656","13904727.214762","12882790.7088428","","",
"Gabon","GAB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","6987458324.16432","6528240505.89719","6846631526.5691","6633554458.87706","7528723059.45739","7538519715.93846","7670774434.39961","6304142229.01106","6274752270.12525","7777312971.76476","9059449120.5154","8326904857.04814","8414095013.10859","8941889359.37685","9751337300.33281","10261987514.4751","10628137188.4238","11016329317.4602","11164503600.2523","9655819994.28206","8750854746.77261","8824329597.73557","8771145334.13667","9065350484.91378","9192175271.54856","9390663199.44839","8056802382.68527","8307734576.41419","7268142129.26878","7006430298.22976","7932587448.76406","8588394723.84708","8577553462.36963","8784835832.81466","8838414875.57578","9041981385.84936","9025820516.08364","8429603769.599","8403832407.88144","8986491981.83493","",
"United Kingdom","GBR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","448506667932.741","428154073191.134","425243742012.871","430556147840.548","447859642987.311","454960987126.119","461520684591.493","467940477036.094","472494678856.76","477855916213.196","484972511389.212","481642544573.984","483372367142.524","488199686734.031","498778255031.616","493554921998.694","498349515605.896","503734916071.925","491043779906.57","445568285910.789","466991108528.669","468718704448.516","450985792021.726","449709786749.462","467456326101.927","476217984670.046","485821054888.421","501347080471.168","502317681566.535","501605601779.263","",
"Georgia","GEO","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1477567777.07579","1650699169.37725","1802342047.7893","2039841414.86799","2335112786.20969","2225462996.795","2141138589.84416","2063289008.58441","2259522507.51406","2512105504.79136","2604173810.83479","2785979022.91196","2858956242.08351","3049999076.84061","3182932866.07293","3174794960.3787","3260670632.31073","",
"Ghana","GHA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4252123074.6678","4510844558.11723","5190631659.69658","5423526388.92243","5800320279.72028","8215560325.07488","9122851513.68604","9728943769.09702","9840684360.0934","9949320559.2611","10380140270.817","12005656448.5684","13273474578.8958","14120112928.67","",
"Gibraltar","GIB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1020242805.9877","1053229871.31513","1085502801.23066","1119222759.86838","1158785291.45493","1148039165.29892","1160799426.60423","1242857910.90754","1266548067.61252","1352202028.19471","1459943063.0558","1508278674.02898","1581265069.85411","1679901184.0549","1753921350.03191","1844251760.02376","1937881033.98322","1939513661.80008","1997580752.24039","2072654365.77175","2081843968.98583","2120655050.27254","2263073302.82536","2183770406.58574","2214618261.17769","2230470318.0022","2330752172.37951","2213647089.11642","2380647294.01588","2285375332.26967","2776389517.91222","3198970768.44036","3459168520.24276","3618557174.1189","",
"Gambia, The","GMB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143306814.392345","140696561.061671","146233163.269731","150019977.99741","148492471.021371","147403844.897973","151677341.853491","158477727.410241","166661948.688652","172710343.230388","189244079.795807","232036455.620538","276633888.164917","266819579.521357","272230816.135548","311141587.610486","",
"Guinea-Bissau","GNB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82435758.2407044","84602492.1549584","98371456.567983","105021462.559326","90295053.6010244","96621569.2584753","100642402.133424","95045368.0342786","99906407.3469184","104587247.346048","111688837.159199","110670602.484064","116185135.692686","121645391.999649","125032270.663212","131439116.135119","136165548.731643","152376973.719353","159995822.405321","168194253.959205","",
"Equatorial Guinea","GNQ","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10555207584.6678","11950457327.9393","14109370584.3898","14218821908.93","12194158259.3009","12989180472.4407","14002871206.4362","12711139479.8202","12725961726.6784","11167008013.573","9934876156.36371","9279538584.36394","8205901035.20215","7422910723.18944","",
"Greece","GRC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35945342956.0882","35536982433.978","36274153062.1944","38110397604.1858","41777300517.2152","43249201893.3944","46233675459.3464","48524976096.7416","52782660508.3884","53850106890.819","51919193520.7382","56833245033.893","55552868114.9256","48375841180.4522","48163691995.2957","41395247948.6556","37594118451.0981","35233732100.6196","33772957610.3706","31965539528.7375","30896327734.4617","32749860290.0127","33765538457.8772","34686336488.7886","35181138307.2366","",
"Grenada","GRD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","28861044.0830353","31660311.9411176","35963181.5809105","34063586.6503979","36060894.1492265","41000648.2193714","39150248.1322214","37062474.6375533","42214617.7687296","47426828.909033","55136942.2630199","59673225.1184128","60497038.8749268","60809219.8117219","65127588.3529332","65417864.6331988","64684030.3228491","68204301.9655237","71835979.8422221","75668643.6594861","81934386.5573361","95618379.1450904","103378205.722468","115841979.677228","105425186.760091","107975914.130856","122836100.253557","122042284.330752","192599593.437973","151465642.182291","148681933.165902","142154933.348188","114702081.011845","113412703.703704","106722087.606114","97447053.5697715","107994598.961201","106204079.621493","111860663.979612","120962863.335267","139201986.067571","152988249.164778","155774438.468382","",
"Greenland","GRL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301559360.608808","358404011.308476","386266247.043971","339538770.647748","379189559.218364","458295549.510144","438523497.092868","452676872.744083","466385732.828364","503227183.015949","492452125.673441","532351842.961541","564054693.195356","621379420.707313","543304706.530823","651748724.240323","","",
"Guatemala","GTM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","1634618503.32467","1779512426.59668","1804971815.09564","1936593778.34282","2108126494.06647","2252212775.38475","2483320697.715","2693901492.51059","2936035379.65014","3137939730.27181","3240093716.05544","3446618694.87382","3690185223.5091","4038319744.48587","4174104198.57629","4203055547.85576","4977789069.42655","5549355206.71149","5896925450.17763","6270202581.72793","6644852178.62469","6661147158.8565","6247730773.4674","5816985193.35261","5574404541.63823","5483239331.6216","5580679509.36126","5784213587.09012","6026808524.16189","6228771327.63973","6283748889.62078","6436001790.58002","6890940533.58321","7066565206.07605","7256888707.61274","7589074982.84346","7799226280.50728","8199398634.34785","8619121843.13823","8954620044.40332","8920086454.18297","9112890092.64221","9478287551.41902","9618722386.99763","9827749170.36024","10096412470.1951","10630626516.7594","11109373111.6873","11265723200.939","11022645308.2989","11182694134.8755","11590607709.7951","11893028402.3895","12304349096.6429","13189176608.7967","13576818813.0774","13774796543.3852","13884063491.1387","14107542829.1841","14642958790.9308","",
"Guam","GUM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","456912181.46818","486504243.552633","553306647.543758","452203716.45697","540508795.239267","591241464.69193","626433260.859164","671044029.422249","717111691.031668","778928321.085939","821192402.578587","813232365.60251","759692567.336265","699713959.903305","763477198.766217","871554267.788613","895999548.830858","878473715.502392","822093996.9825","791438085.271688","843936500.019296","697146015.711346","587275856.283087","406621118.537042","427049731.834708","439454881.114789","483597378.836576","553115345.23253","527502734.227471","450994704.072341","468827402.830305","514272021.923909","499315564.96475","605736509.483623","664987089.422049","669589075.772921","744946609.521991","831233861.777559","830658612.82429","785213994.048596","797869457.30479","818003149.568095","785789241.946812","765655549.683507","755876328.028489","750699092.724348","744946609.521991","818759909.177329","814804286.912379","828457727.189577","854886230.220816","933359198.645692","975790653.669018","1046854217.21909","987857043.910475","1022976601.34376","1236777485.69825","1203700702.41096","1239654118.33897","1354416258.22856","",
"High income","HIC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9451434690606.5","9600409837470.32","9828099476886.14","10237204373021.1","10101355812998","10081904338128.1","10304154969833.1","10708660170905.8","10919510979087.7","11316780304814.7","11588548803286.6","11415806577315.2","10347420537582.3","10886590232870.2","11031534150499.2","11059549740571.2","11162749122097.5","11442954599177.8","11706778343212","11859636152812.7","12222479325774.4","12494493506512.6","","",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15629279719.9197","","","","","","","","","","",
"Honduras","HND","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","537042184.395817","523634749.634281","595264998.717589","605549915.907171","620059907.828964","638608948.075496","649996277.008893","770114271.876168","821357271.465314","826499933.643125","861396593.39331","887109933.36565","953229926.893769","1083633246.11667","1138733242.33917","1144243245.83919","1199343242.06169","1357296559.39584","1446128025.68938","1537163860.69478","1481897298.29445","1405210048.07812","1422572279.194","1506591714.42975","1664043581.55037","1739909452.56502","1911061117.09956","2049544689.84957","2033069693.9275","2098190358.87996","2188828893.21481","2115077248.46501","2302670091.54812","2525537725.60366","2551203514.39935","2769505140.02639","2762089657.63251","2856287191.0414","2935706138.66507","3030051958.06743","3037846424.79334","3052000291.84784","3124960568.18495","3261002497.20947","3375173793.30594","3632890506.85173","3862929624.20532","4106143471.23498","4263852450.16828","3935822039.53599","4052833803.47286","4221410237.86376","4303308778.19007","4385459373.68311","4437925626.07965","4624145922.14123","4795873046.11618","5011767990.84476","5232645872.33088","5326730310.52535","",
"Heavily indebted poor countries (HIPC)","HPC","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","55163321622.114","58314964952.9346","62238440724.9254","63088341170.9018","64213650558.6724","66041424459.6034","65287371907.78","65283375731.8027","62045755843.1379","59446723245.9857","56039002297.8484","54581784947.0179","52936409044.5273","54258616154.8926","56942446282.0394","58960218515.9423","61546841529.5153","64416194894.031","69573197255.0099","71681988883.2826","76236612483.2976","80014889543.5392","84880282653.7134","91742500432.8701","96900734108.459","102893782506.717","107099116612.095","112445849252.918","119705486373.195","126955224040.145","134490442823.352","144823651965.236","154452390668.083","161779194139.449","168217380265.275","180454957006.163","189365238634.323","196925728713.493","",
"Croatia","HRV","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9186045965.4526","9661608787.67703","10670776885.8859","10879495693.6698","11064095674.6316","11547222252.7868","11720928371.131","12223327925.0352","13185123470.222","13943958606.5557","14543485419.3635","15261947278.1169","15936979144.7313","16256940568.5108","14532415427.0303","13322231673.0487","13057860388.499","12112261240.4964","11927994191.5435","12087468748.5717","12366437827.6561","13002791092.4149","13321458826.3109","13509069694.452","13817118007.6329","",
"Haiti","HTI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3603124965.08176","3541389293.38171","3410137629.30044","3374020084.67531","3040976369.40208","2447747850.27139","1701491346.51153","2080197604.41679","2075787810.9878","2154917141.28123","2243939136.04999","2295720031.41214","2356681077.69964","2338239255.49147","2391780363.06839","2446771162.11214","2445964511.32541","2536156381.53325","2686887845.09514","2730376429.07878","2824314837.2319","3062247966.51334","2742547631.33348","3086789845.79534","3165092469.812","3292087122.61395","3530504241.05434","3731643057.1252","3769306539.17917","3789460588.42429","3831495646.73957","3448401041.36161","",
"Hungary","HUN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20630622565.4639","21053961661.5057","23429474863.4844","25361923692.6392","26632813391.0585","27899413071.8859","28972833900.8522","31073177690.8743","32501073229.0157","34153478353.8381","35701566418.4296","37275650709.0256","38609466001.3019","36589167856.6835","31955264535.6192","33311278267.8042","33294474364.942","32553313797.7138","32161341453.4306","34277000446.1803","36916597846.7486","36745889562.7778","38409003724.0515","40189769216.6533","42281524967.7274","",
"IBRD only","IBD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","943466853971.596","1019194592298.23","1064832007477.8","1154743573319.24","1256746426849.82","1367159018720.09","1462232940149.79","1570185833325.86","1717073570069.08","1779372787913.58","1788486199621.09","1947038172525.71","2000957112088.28","2057567137404.88","2126205142504.38","2145136716729.22","2151799355583.96","2210247111208.75","2191612550539.99","2302540331317.99","2396514685726.4","2524416704109.29","2655066240250.38","2759183017287.31","2844877819423.67","2985092112477.48","2995014649779.22","2972840223308.98","3038622989141.39","3121957388824.83","3260185692496.36","3430962107638.49","3618311256272.39","3683538196444.83","3786500713511.29","4028882739495.69","4141443109234","4309748231312.67","4566406759553.58","4974401124528.22","5319080933899.24","5764732101755.79","6258873861073.73","6593667605067.97","6715865097077.09","7280506379215.67","7781482764250.28","8133644367902.35","8514806467339.92","8886012945517.1","9228647155386.42","9663528624050.64","10073699709886.5","10449591446625.4","10713526058071.4","",
"IDA & IBRD total","IBT","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","1029003321276.17","1110420785808.31","1159237471041.22","1256654788419.41","1367362762044.43","1487939667988.07","1589112235487.95","1701575176115.71","1860906016144.35","1931661513599.92","1940478604191.58","2106397655034.45","2164303081757.68","2223465413977.45","2297371173317.5","2320955748982.09","2331377264418.58","2378231201814.15","2344821783585.28","2462531595576.88","2562896353075.44","2689729912729.8","2828354802029.47","2940883504208.1","3027341271824.17","3180784948660.28","3188322871161.16","3166869478845.89","3226957292660.17","3306214608600.66","3445374256209.34","3625486525458.25","3818254613849.02","3888623717822.84","3994500900052.93","4250064109535.38","4372614230723.02","4549214696530.48","4824283020706.6","5247518687848.78","5607027989277.69","6063491516383.3","6570297337012.19","6914717625157","7048645292242.5","7639893313424.51","8162195740719.08","8527127902640.11","8928159004459.48","9329586793258.77","9684986498697.81","10128072370845.7","10566147809685.2","10968170561525.2","11255066886176.9","",
"IDA total","IDA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","181569191243.272","170621464734.379","156372790898.998","163351399306.202","169884201953.404","169462321602.49","177693296471.808","186077776027.282","187676758319.232","200555388675.422","197942310907.56","198804101622.762","192367678691.934","187617372717.346","188105893210.8","197550432819.875","202503014317.663","207877886358.414","210528737957.932","223852921329.385","234405752249.756","242691769175.687","261814606987.213","276425733189.398","290971411450.776","300360942343.401","311964349157.368","320993286676.957","332971518306.557","359537516078.243","380732945881.743","393319715208.424","413240245780.999","443962016162.713","456656094660.939","464527009124.333","492645120167.198","519218888358.429","543704510525.277","",
"IDA blend","IDB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","107245619571.596","98317587459.5228","85939904003.1539","88391632205.7132","92598206016.127","90625042290.4702","95327562081.8714","101273784798.149","102544092183.586","115106523427.066","114256432116.354","117914581377.502","112511939482.964","108474901187.585","106912354872.411","112326897733.852","114402217699.388","116675497701.503","115523500527.11","120941603959.154","126253055847.692","128074135306.872","139199798446.223","145818289913.874","151419638396.517","152451483005.48","153206679393.163","155120388996.147","158087274824.467","168841762574.738","179236247854.492","184809392568.842","189395793123.753","202311745117.493","205730667007.637","199530627751.107","205911650344.215","211688955328.309","216053505876.076","",
"Indonesia","IDN","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","15412484818.5839","17228956243.6369","17173911654.9923","16320720531.1104","16430809708.3887","16706032651.5789","17008777889.0804","17531701481.1384","20669243033.4976","24494841943.8268","27935128733.6875","31100192580.3581","35228536728.1997","39632103819.2206","44048086516.118","46528724569.5428","51693368300.5737","59010133153.6308","62552305509.1884","68689091180.0871","77243940250.7909","83961776276.539","82772857858.1397","85287018047.4235","93568286004.7716","93190610748.8078","99385974681.0529","104552594252.817","110028471649.234","118663137709.508","130399210071.879","143789991115.979","152082845896.378","163041773484.417","181250308331.155","200136892778.18","221530591164.384","232986664032.494","200481923089.299","204427593639.106","216468431334.313","222386557988.572","231866257597.776","240573021973.793","250054179951.367","261816633037.547","273568402727.569","286480830142.486","297189934282.968","307853964666.338","322998068749.924","343507652159.991","361731711952.608","377438653006.782","393412655038.127","405182897057.283","420679045079.182","437889577826.835","456908286208.975","474318006381.5","",
