"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific","EAS","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","2251009580752.46","2380155145402","2556910167099.18","2753360649387.82","2791889533888.85","2953008481791.01","3055578653177.79","3188624100973.55","3355390551149.4","3553942005608.03","3632641080018.64","3743837789730.39","3909447462410.4","4049260719138.27","4165675830962.01","4299535276952.66","4457112767700.49","4646086277760.37","4880732718052.37","5134419472802.28","5398910135518.24","5595090271807.34","5773849282874.47","5928737312024.4","6146016746776.99","6402568546146.67","6688211118880.04","6865813225258.07","6906911466332.51","7217315395974.47","7545894779850.13","7818353970327.61","8126401032749.88","8344639146646.98","8632707693754.56","9003001789233.16","9338269554363.54","9791399775757.73","10055479693163.7","10387319785392.5","10892507830180.8","11403315603032.1","11913126450871.8","12402879611673.7","12821628985678","13363972229113.5","13920024589288.9","14475910660231.2","15104586358841.3","","",
"Europe & Central Asia (excluding high income)","ECA","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1266861790944.1","1208592553149.91","1173633187297.83","1165008983230.98","1120791228714.85","1118072292340.74","1130529746277.18","1167001939593.37","1165658305988.03","1161280170334.76","1220759263742.86","1252756310358.48","1325386481081.24","1412727095144.08","1544328166353.29","1671921801285.12","1814646043265.47","1986322525704.9","2108724963617.39","2039904978276.68","2141317334551.48","2295824697101.83","2420719901091.71","2545343507939.37","2584789131164.32","2510361792911.61","2541574890769.89","2652260165111.04","2726383606088.74","2810018887231.74","",
"Europe & Central Asia","ECS","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","6161856085037.79","6449504608331.2","6773058383279.23","7113042383739.63","7266484268375.28","7448597112441.19","7739966413096","7942946518313.94","8213198884441.62","8511653355883.57","8692733608998.51","8792204655118.62","8886014277997.12","9014939667157.18","9149356416100.41","9371895679549.76","9702055891542.43","10030044522212.8","10362126162701.2","10641688642217.5","10951733802607.1","11076180320577.9","11236649306613.3","11259634583536.5","11394509867371.3","11555038358380.7","11808321588529","12067755748672.8","12402241788785.6","12752095086372.3","13159178202488.7","13462940206530.3","13745819510671.2","14057593383099.7","14459702885270.5","14868262424951.5","15295251550121.5","15761408728259.6","16025548337577.6","15909804798458.3","16148262140177.3","16334174260175.7","16428095290258.7","16582083417365.4","16799872456808.4","17015281250201.4","17375009407779.2","17757599458645.9","18069500274949.4","18400734393647.3","",
"Ecuador","ECU","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","7173564933.56953","7594954541.27329","8069384789.41618","8237924827.00718","8988287452.27097","9264475406.21851","9336662329.39681","9685233340.12225","10171394996.1862","10773225816.9961","11614359465.3414","12143398978.4484","11959163225.4926","12702823744.3639","15786338644.7831","17689896676.8532","19085916235.0005","19820063072.5707","20502718976.4044","21813550177.4797","23337004093.1936","24749097174.1618","25410828951.3122","24815611721.634","25210855312.0006","26036248685.1185","26111980693.8086","27382764850.7327","26739053526.7889","27168202372.3236","28464285874.3374","29497564829.6342","29788295285.8076","30665130620.7933","31782893216.0287","32808300839.276","32908227339.9229","34928871137.6208","36810547105.4804","32838643092.395","33275125773.8605","35158661478.2909","37391225662.3655","38411014659.5186","40773397295.0552","42527327157.5994","44344343536.8142","46314830585.5859","49194277320.7047","49639140163.8788","53193172000","56228676552.6603","58615709954.6367","61575604331.0604","63712596927.4855","63927450848.2345","62666628286.0438","64938563463.5959","66475405810.4088","66945699386.6127","",
"Egypt, Arab Rep.","EGY","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","25624484124.8805","26734139374.3712","28074068480.8026","30156506929.974","32294560009.6763","34023514920.3204","36144975569.4243","36830590181.6156","38135674967.9589","39705276585.7057","41246478042.9102","42782579979.5321","44301194576.8245","45397476221.5292","44521301289.0206","45624650484.7988","50810832183.2523","52231528688.0061","51515902644.251","48998308100.707","54264230401.1673","54384676665.8905","55442507625.1256","59949805171.834","63711596087.9824","66763512288.8669","69485412526.5821","72344445405.3758","75895261087.8825","79449848918.4123","83140142475.1869","86626210082.8025","89723863718.4567","92600437315.799","96545562596.6349","99944062842.9468","104063222966.391","108577636564.31","112889787039.69","118000353701.741","123818381707.931","128879417362.851","131575956724.406","134697764164.414","137514511517.113","143825492794.856","152527394407.953","161946923467.294","170607462968.743","180256407385.44","187749546279.492","197797532918.04","209944121642.634","216710659040.811","227090879563.71","234995537630.081","245743401742.233","255609446220.176","258294466664.025","261121988192.883","",
"Euro area","EMU","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","3807242507859.72","4004604883890.75","4207209949073.85","4427027363063.05","4556286194142.51","4687737925133.65","4899963469416.25","5061556830179.89","5236788285807.19","5434734818174.99","5575366876490.32","5647586182954.43","5707620963410.13","5773989390580.34","5850566505818.63","5980658548153.66","6170748102547.53","6382043818395.82","6588577028133.85","6784214903790.81","6992984477671.18","7190034106386.05","7350853984594.19","7333871033825.24","7441398542497.06","7556039259448.67","7708228273456.94","7845949801921.25","8075884798585.55","8315530994719.97","8550704197121.37","8722906937515.04","8822237570256.23","8943687531749.46","9091184716806.87","9262292367402.14","9453402469466.26","9636351389404.33","9721202317838.24","9704683196737.38","9787458639186.55","9790898918077.76","9707721024911.15","9668475837376.8","9751921569930.66","9918725263116.22","10115648384325.3","10277028295467.3","10419642767570.9","10571034126285.7","",
"Eritrea","ERI","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1833664260.87561","1848680625.96628","2262931917.90942","2412761805.85996","2564393662.23176","2674046448.94092","2869726284.60576","2954151599.86193","2479076583.53212","2467765641.35248","2663801225.74012","2919935465.25218","3018250713.63144","2792924123.33539","2450192155.82545","2323287544.28849","2108068874.20733","2254494195.59017","2313015811.38211","1962795745.3103","","","","","","","","","",
"Spain","ESP","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","330018030428.836","346435887259.877","373512027689.435","401847079349.764","424886356788.322","434787308838.546","460041147015.85","468729036891.45","476431656672.425","484989219532.905","496219601894.702","495716584294.938","500256371911.423","504943486826.409","505974777915.916","519598350080.367","538590951283.734","574189451709.474","600779935257.186","636995106061.218","663086782597.783","686745452141.152","703681784501.189","697475092862.61","704151127580.98","717389542965.572","732800348248.108","753182093449.465","784907974407.148","820822792437.085","857382062324.291","890542039707.44","919333499560.085","946010749762.399","989108786122.377","1033215529737.21","1076527534302.76","1120084073960.41","1129820900934.37","1110914008007.16","1118418178645.57","1098231297345.72","1059236865499.81","1030628806966.23","1041865958619.77","1070000230412.44","1094248686757.41","1121901530087.53","1144112193998.45","1158603445445.12","",
"Estonia","EST","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6990650457.95122","7120378543.60706","7665649947.42724","8124185041.98046","8887073999.6005","9223296460.72121","9278706431.16814","9660577052.51954","10213617406.6712","11034512086.2184","11940880091.5005","12740405867.6105","13767129110.6519","15266958663.1444","16472681221.6791","16085892514.9979","14327322939.4645","14205099538.5642","14655084326.1262","15244676842.263","15751674353.8302","16226309056.3962","16945690290.5504","17615696190.2463","18028872558.2949","18653334402.381","19246515667.9199","",
"Ethiopia","ETH","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","4390984520082.74","4606460590633.77","4830803713992.45","5078756109289.03","5222023877673.32","5372419078351.41","5617233618952.99","5793582778032.67","5987408647980.43","6210196954710.93","6360070343049.83","6442940836985.95","6513690839310.86","6584605048151.24","6674744853507.67","6825987600758.14","7047554121240.7","7281905962672.76","7507093766125.46","7718135857779.26","7944037340879.52","8116548357102.46","8283675268592.71","8268670955061.13","8393933635358.12","8526739997124.33","8709291376356.5","8864278371500.04","9123794052180.58","9393733173048.65","9658430209245.74","9854768676324.1","9994098071786.61","10147817742048.9","10340249679781.5","10551854541269.5","10790760645375.7","11026912559112.2","11155490809980.8","11135646678952.9","11236909281537.4","11254529336620.1","11176981160591.7","11148713140835.1","11266440504237.4","11480098284871.6","11728061170679.9","11947650305996.7","12146680183534.7","12350429831954.6","",
"Fragile and conflict affected situations","FCS","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","392936007679.786","386823262120.22","354695308250.288","356906338802.788","380127693676.978","377640344275.604","379339686959.319","398175975978.526","376608952874.613","407700673203.491","441056390181.722","483813034263.479","480163896087.628","457650503773.641","470884730409.291","489621187458.651","511350285419.176","519719951676.826","504256330136.837","521329572053.299","617144581539.663","638152069657.767","666390149681.397","724135787458.299","803034050181.825","818546094050.324","982185880927.699","964917089599.402","1037143816972.46","1064224022396.72","1078819319849.02","1128237961331.94","1227939562747.64","1238747914722.47","","","","","","",
"Finland","FIN","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","65051098463.3768","66881817399.8935","72347446120.9992","76555064170.5328","78469788125.4703","81728002148.0789","84152281262.4194","84701569650.7805","86852009588.2926","91441226092.3284","94237604099.4229","96362897508.2036","100676552943.159","103831173786.763","107271388369.51","111725460726.21","116338989587.264","121693872196.174","127391467292.054","132839167866.185","134242147109.719","132074014640.067","126958316787.689","123132550657.101","125441100048.498","130912600100.89","135179846553.235","139860013953.422","145450511397.124","149622559936.422","152420188606.099","156355432336.691","160264496641.195","165537271050.102","170616079711.175","175398584867.888","180812966172.452","185947703607.44","189387918190.187","186457012442.243","190166161129.348","193774162033.84","194639273068.658","194695201842.573","195417516007.819","198355561599.241","202208697129.83","203715204103.803","207232766990.901","209136725251.846","",
"Fiji","FJI","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2741880175.00141","","","","","","","","","","",
"France","FRA","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","456299733986.934","482599463644.632","517335750982.484","552052876024.704","582941357208.052","606516196285.632","634755158831.581","666175076736.263","694576280876.616","738606323172.109","773696475570.825","818241347154.24","858806831758.541","908980332764.81","938836600892.689","965703536108.034","1014788615814.61","1042309627897.21","1089960082258.97","1126870661287.51","1146311535485.51","1171877984231.2","1213706908336.3","1229845465289.72","1243059844502.62","1269943387023.85","1312735539971.16","1353951267810.29","1399580729611.62","1437048294876.45","1476843451472.35","1498176290865.53","1524077444034.38","1538884854386.01","1558597834865.43","1577483000704.62","1610140808595.14","1621118297720.56","1662902508867.28","1711189154912.95","1764455465024.12","1801221687259","1837248241617.62","1866967817666.05","1904681939314.75","1944156444313.75","1981193494952.58","2028648494000.91","2042893807881.68","2061708710864.93","2096777146615.92","2112481356586.24","2116427530228.93","2133423285352.56","2154082887368.31","2182811128922.03","2219177496663.06","2251176117451.75","2271696472908.43","2307177538102.06","",
"Faroe Islands","FRO","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1962198396.18783","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","628756972.301339","699853123.083753","766505821.716754","962020324.518077","1028673022.46686","1157534862.6705","1073349628.08883","1347612345.93028","1379462622.46923","1446176442.47576","1525842623.03834","1653917132.1343","1868187277.78015","2024766356.76294","1845453519.85125","2160073559.52111","2478716971.67017","2760165500.54054","3209304264.4325","2954118468.47365","3188863487.40263","3587364872.16596","3364459819.48273","4110318026.23218","3988423485.04534","3808565106.02913","4326403803.86324","3587791076.92799","3269416173.74252","3964556022.4768","3845218709.40601","3816782759.88805","3800984750.91443","3758381037.74824","3469061138.69068","3514360857.45734","3446906937.46989","3448483537.83801","4221958497.51315","4135303288.63685","4189231623.99713","4368693916.70717","4470965799.13371","4495187006.73752","4590201649.74831","4785583389.54229","5150245272.93394","5380668915.05597","5584432697.49751","5887974416.60181","6342562172.19964","6861808223.45934","7279536527.80183","7961299963.30197","8297160931.01597","8328337909.7558","8387649444.99749","8379940692.16654","7916927103.93922","8031150332.3066","",
"United Kingdom","GBR","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","796105185596.513","821848990942.645","870776116144.249","915371386596.18","907960825944.869","920607774185.342","928065444213.932","922259014604.216","962772116766.576","997577720306.073","1001212334408.2","1003004753364.23","1012948183465.95","1048725784167.03","1069938306360.92","1099483569902.16","1156211621623.94","1203438131533.09","1274011997613.7","1310730761712.18","1327302507519.79","1316076520270.49","1334102465855.58","1375340175860.75","1415635613454.16","1443401143380.21","1487537320716.89","1534981794384.35","1598666871659.78","1668784038139.95","1740307693764.8","1805769683932.72","1869090010550.74","1934350467921.74","2001352356917.2","2059156015936.28","2094383492284.89","2137511992691.32","2142455278280.88","2104650425188.9","2126427565157.92","2132446650791.76","2163722904536.75","2205538589395.54","2254447740221.45","2315204881452.58","2385171607471.38","2427322237686.77","2459437274534.28","2496684358122.78","",
"Georgia","GEO","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11810694047.0179","12639660760.1149","13151592726.4196","13510308175.1494","14351764575.935","14908185003.4249","14453037547.4252","15356555109.516","16142292012.1251","","",
"Ghana","GHA","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22573407222.9683","23809387753.0208","27358013989.7796","27632619967.3362","32417242587.4126","36237665425.1135","37764892350.6282","43768365496.7221","47423807176.6609","47948306943.3835","48046846685.4406","48112160696.6188","52212681905.2565","54450074620.8626","",
"Gibraltar","GIB","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5659127549.82761","6068520284.57527","5918613315.04042","6142750411.25592","6342114152.0774","6907449408.14144","7529924713.86678","8627097564.32775","8485906343.71537","9088216749.4941","9418248162.939","10103485071.5444","10133125608.2058","10523897659.7473","",
"Gambia, The","GMB","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1241959891.56207","1254082229.66508","1217926038.62742","1300322800.51598","1432263031.17335","1491750330.90782","1596494359.56019","1497442559.23445","1478714425.2956","1647951495.75916","1644561756.22204","1658524764.1975","1672918596.55541","1807730956.96778","1974184710.49312","2071479260.20116","",
"Guinea-Bissau","GNB","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","662757055.778028","697857175.90146","711673122.232418","687599526.090547","743237814.783639","755145380.785019","767966499.171005","774220197.582614","805213942.776937","826104170.972984","930897383.013507","917891586.440817","922326824.589093","917653586.286543","951519087.011782","1039286751.69232","1133699997.879","1305877094.80985","1302180714.73754","1321567916.06974","",
"Equatorial Guinea","GNQ","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2509380824.87915","3852148759.2874","4324752417.93888","4937567590.55473","5214333413.93179","5725563127.95034","6318184982.9468","6728608161.58403","8132023742.34625","8277741354.0879","8353964828.95972","8332388537.70521","8528182209.90056","8860350280.78582","8952193864.09303","",
"Greece","GRC","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","42665552431.2807","45448453423.086","47493476431.1872","50020010280.7884","55045494897.5848","59112931516.9033","63162064148.155","67796417259.6043","72265130388.9209","77003345434.8513","83467865751.1002","87912792945.9688","93139843909.6724","98904155095.3385","100270433554.616","108652243247.158","114725441161.963","124292770360.747","133024173971.521","140681248034.466","141252322131.304","142344322200.958","145576072413.846","149059590717.007","150312723936.521","152096288631.577","149966199795.971","153196864989.13","158842953941.034","168563805711.448","172346480657.378","175944422923.425","178307636599.569","177955996162.884","180477050031.211","185970896538.255","191945747871.777","197496628798.821","205697609355.938","212922515709.406","218797067987.591","227260600860.829","237632938901.755","247578632587.194","256773472968.906","265569325067.221","275437200520.071","287532314078.258","293747636944.768","291393913331.223","274144693576.849","249234476564.001","230436922426.771","222395940872.112","222792152740.212","223259685355.355","222864780283.333","224136796776.35","224791146488.321","227240437460.556","",
"Grenada","GRD","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1902526626.48246","2000142244.98142","2052772888.10654","2129585178.07294","2147010188.29679","2212087267.2961","2286943688.76798","2253000480.07681","2256538823.98962","2257783467.57703","2294233744.06572","2298678899.73507","2293878131.61217","2324460802.61731","2393805231.05919","","","",
"Guatemala","GTM","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","5977264738.87728","6241375725.23814","6511046878.76772","6900509282.03008","7273319904.76095","7504932124.42497","7782545234.52091","8173933701.51176","8517584622.05256","9053764795.85692","9614437869.34306","10064813712.7112","10751352522.0683","11314395138.764","11741719867.0042","12146158332.6497","13000648546.8166","14027387154.3526","14743215370.8261","15394476449.8526","16020124887.9918","16279286990.8433","15815351100.3168","15614360568.3738","15811662611.2409","15730432954.2973","15922242885.3081","16588956183.6341","17284194580.3991","17816890682.2685","18150962257.6167","18847692718.8124","19850678184.922","20783727965.2732","21751528896.1863","22808313762.6346","23385859276.9283","24368442966.1053","25600418077.0302","26614897227.1051","27666336339.7608","28758839606.3181","29620272200.743","30599798985.9613","31450807512.7336","32719991745.9982","34281985383.7577","36215955102.9881","38019648015.4863","38417412391.2559","39918429658.2194","41392949002.7093","42812360860.8845","44487088604.9596","46459452149.6082","48621289417.6878","50197895478.2374","51750286872.8773","53694286251.5009","55958036204.416","",
"Guam","GUM","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","12114528020646.8","12631341737591.8","13311727635272.9","13981141355973.7","14151592528624","14579901190511.7","15169543465546.8","15646122823403.9","16244118559734.5","16792471155007.4","17017791149763.6","17279448284366.2","17576224150854.6","18108988622619.9","18616935546014.9","19288126444275.8","20026425627232.7","20724509060537","21512449596700.4","22221034392377.4","22854399677948.9","23230516521807.9","23827239618176.2","24216392571838.2","24846428245490.2","25414695790275.4","26099490505532.3","26760185461795.2","27558517373689.2","28577895008922.8","29595085239510.8","30338650873305.1","31046394615387.7","31720212628316","32563185946890","33401024892096.6","34225461031024.5","35026740378935.4","35321354998164.6","35245179160673.8","35769624181076.3","36090121677791.9","36390460108082.5","36761843580531.7","37371795886924.3","38216774825177.2","39020232015903.9","39832698047765.7","40622902879598.4","41460900556619.1","",
"Hong Kong SAR, China","HKG","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160583457756.268","","","","","","","","","","",
"Honduras","HND","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","2146377309.31595","2239660096.02649","2316378589.68585","2460225993.99809","2652545586.84943","2738155620.08972","2839633486.47563","2892987656.41197","3102220130.69916","3158015457.17574","3328539802.01345","3264026566.78179","3461053707.74507","3741774052.41241","3743517764.69683","3909159807.15352","4529883258.23308","5107015817.40538","5234964440.16082","5256403495.6312","5688605815.48772","5293032096.06184","5052293942.80801","5094967033.32947","5731045800.15314","5968455146.74131","6479897905.15891","6658008246.47722","6785049857.62797","6955437745.5507","6961231230.80856","6820795679.6091","7100978365.74612","7423405941.10838","7653589978.94338","7796774423.35719","7997444890.71106","8120577820.79458","8724771955.35548","9081707758.60221","9603770489.5361","10068191220.8119","10472309799.3561","10922136468.1185","11472677147.4669","12250345949.2759","13217127694.5789","14160338530.9983","14615932208.3346","14796132502.2144","15212769448.1638","15641272094.4999","16259936231.3435","16856591580.3643","17147392185.2426","17768206913.4096","18489735652.1627","19241394068.363","20063840107.4293","20792269997.4443","",
"Heavily indebted poor countries (HIPC)","HPC","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188178324859.198","194671303228.035","193612628952.276","202018406571.883","200997575200.935","208660385032.737","216247424267.072","224902886966.136","238166091824.099","244901463675.332","254281138914.478","265185810004.432","276600953915.836","289235690377.065","303766972349.109","320008662873.626","338865479324.756","355351113751.694","369958390669.182","387063206103.144","409988372736.123","428113011987.292","447554611914.17","473217653096.848","495423551587.004","520061299113.154","538420561222.386","553465577836.792","576671126013.824","599452568648.54","",
"Croatia","HRV","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33697799823.1149","33886852958.0688","37135128459.226","37137897274.9888","36578635098.5602","37422483694.7489","38471271369.4304","41870117859.5684","43588883559.5311","45445720582.2727","47353689616.4089","48379262626.633","51057631251.6462","52132590575.1942","48902099926.373","48278677092.8235","48727039906.5458","47721971527.6407","47176045267.5546","46493162229.1645","46425698906.3741","47570853662.4646","48951180160.2204","50453868809.9366","52203900351.5949","",
"Haiti","HTI","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6269432547.22548","5882447600.09028","6254130111.96848","6102176671.42541","5776405715.14143","6313525875.75004","5764585309.56061","6658682332.24575","7550888056.92647","7775948964.83633","8019922560.63015","6330547314.32296","9979749185.24605","10105322288.6046","10256660118.218","10508029653.3157","10365658855.9034","10608324514.145","10729302354.6069","11123343530.4891","11320480796.2361","12530090251.2606","12166799945.9186","12744819604.8019","12987665592.4006","13579839875.5516","13700929412.1447","14455941380.2199","15134502183.888","15644874629.2795","16179050776.7148","16007440973.8101","",
"Hungary","HUN","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76573387024.3568","77043780361.1984","81236550579.436","79378540726.4868","74214804738.8503","72324317458.9857","73153484070.5774","75123593152.7297","79043198500.5049","81738431013.5997","85318988094.1794","91471264690.5457","98309112609.1341","99960260029.3593","102573550234.769","104238504230.787","103705158925.257","103627283971.827","98867047508.1008","97952759755.2226","98651063664.6795","96675463869.9426","97382351061.4447","100461886010.186","103734842416.229","107453534266.043","112095562977.142","116721999444.728","121678262542.819","",
"IBRD only","IBD","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5577767070072.28","5717627400932.93","5833875874887.68","5980039987804.45","6165743288582.25","6348290164511.81","6627925306629.08","6936891088983.27","7117053927117.5","7359997052821.71","7725262300055.82","7991936137232","8292196010861.28","8641203936181.48","9181145119570.71","9836161542290.11","10519708058220","11374304013261.1","12021266482542","12370494399440.1","13108506169733.7","14021473858817.6","14750438037601.8","15462575970328.2","16083867705672.5","16647822296238.1","17331406073867.5","18188621676369","19057077623887.3","19794815962962.7","",
"IDA & IBRD total","IBT","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6059527012241.43","6211231695488.31","6355367051737.58","6506135103009.84","6684766012629.32","6891935867766.58","7207153814733.77","7528336514584.53","7726263264867.27","7979961062849.77","8365166758121.89","8706808996632.12","9049205213049.7","9440100338684.53","10023720403034.7","10748239416660.1","11452851287080.8","12423603363168.5","13064299202335.5","13486458101275.4","14276215565518.4","15229434381033.7","16011312513251","16823986059473.8","17496472063044.7","18115015831964.8","18827531514862.8","19737762626209.9","20695992703157.5","21482135262726.3","",
"IDA total","IDA","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","433439534717.352","436680547157.951","459356338925.071","455470095387.96","490383252679.111","502383924531.674","534662427995.335","537631982730.537","527038493763.034","553502590110.054","593228940975.311","601365154285.253","620147266152.923","628097380830.152","645014620917.339","736199366760.805","783435746511.438","829171170096.9","873038949246.596","947245113595.817","959927701195.02","1086641320986.07","1069324892283.22","1150165532930.62","1201498317865.15","1238677080555.93","1291862971622.28","1399115824844.47","1451350463604.14","1507884361925.22","1534685172371.49","1586906946394.51","1680919562006.97","1727721864435.76","",
"IDA blend","IDB","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","178310210825.884","179283798426.48","190265608661.365","186867245081.776","206185884558.297","211385355682.324","233368235503.576","230130812606.485","223818284197.039","237992647633.28","264420745933.726","265176448665.105","268355082746.8","268883557035.886","272689588259.259","333726584143.453","361242473779.453","384824891133.254","404442765565.304","446250501807.763","436746866130.093","522609845783.464","491432975392.867","543370554249.733","560378729805.743","569697543774.74","589639331740.877","650493124924.821","668079374052.71","688892329713.034","689732043679.425","709552624046.771","754480591026.27","766908006552.55","",
"Indonesia","IDN","Final consumption expenditure (constant 2010 US$)","NE.CON.TOTL.KD","36730211632.5192","38829966248.9796","40230437385.0034","38820259121.9387","39796762161.2712","39344235828.3516","40144935780.729","42746785529.4753","46833441190.4766","49482955563.4273","51577923448.3245","54073234736.0054","57186658856.7566","60829154281.6006","67221124464.7711","71952823631.2674","76529907083.164","82649166528.7836","89667944229.8092","101845548458.609","114507216366.771","132507044060.65","137892338135.664","146498605900.568","152229601177.606","155200900355.698","158732112654.946","163165985328.104","170357697213.737","179022313066.443","194850780840.503","208999410518.77","215878284447.937","226595308736.702","242537055819.847","269320070146.59","293132301208.975","313371672723.587","290855315494.257","303177304744.813","309424889874.424","321515325108.089","336943167447.783","352405129353.46","369499249468.889","385278832766.904","400504414464.248","419988230903.779","445101549112.615","473066778220.473","492495749766.152","517727861206.781","545576327311.24","576413335986.404","603570960500.563","633174290018.981","660691803502.777","691171607058.224","726373955169.684","762116584814.598","",
